playerID,yearID
durocle01,1940
duvalad01,2016
dwighed01,1936
dyeje01,2000
dyeje01,2006
dykesji01,1933
dykesji01,1934
dykstle01,1990
dykstle01,1994
dykstle01,1995
earlyja01,1943
easleda01,1998
easlemi01,1981
easteho01,1937
easteho01,1940
easteho01,1943
easteho01,1943
easteho01,1946
eastelu01,1948
eckerde01,1977
eckerde01,1982
eckerde01,1988
eckerde01,1990
eckerde01,1991
eckerde01,1992
eckstda01,2005
eckstda01,2006
edmonji01,1995
edmonji01,2000
edmonji01,2003
edmonji01,2005
edwarbr01,1947
edwarbr01,1951
edwarjo01,1963
edwarjo01,1964
edwarjo01,1965
elderbr01,2023
elliobo01,1941
elliobo01,1942
elliobo01,1944
elliobo01,1945
elliobo01,1947
elliobo01,1948
elliobo01,1951
ellisdo01,1971
ellissa01,1965
ellsbja01,2011
ellswdi01,1964
elseha01,1936
elseha01,1937
elstodo01,1959
elstodo01,1959
encared01,2013
encared01,2014
encared01,2016
engleda01,1984
engliwo01,1933
ennisde01,1946
ennisde01,1951
ennisde01,1955
ensbemo01,2005
eovalna01,2021
eovalna01,2023
erskica01,1954
erstada01,1998
erstada01,2000
escobal02,2015
escobed01,2021
espinsa01,2022
estessh01,1997
estevca01,2023
estevca01,2025
estrach01,1960
estrach01,1960
estrajo01,2004
estrama01,2016
etchean01,1966
etchean01,1967
ethiean01,2010
ethiean01,2011
ettenni01,1945
evansda01,1973
evansda01,1983
evansdw01,1978
evansdw01,1981
evansdw01,1987
evansfe01,1946
evereca01,2000
evereca01,2003
eversho01,1948
eversho01,1950
facero01,1959
facero01,1959
facero01,1960
facero01,1960
facero01,1961
facero01,1961
fainfe01,1950
fainfe01,1951
fainfe01,1952
fainfe01,1953
fainfe01,1954
fairlro01,1973
fairlro01,1977
familje01,2016
farmeed01,1980
farretu01,1958
farretu01,1962
farretu01,1964
farretu01,1965
felizne01,2010
fellebo01,1938
fellebo01,1939
fellebo01,1940
fellebo01,1941
fellebo01,1946
fellebo01,1947
fellebo01,1948
fellebo01,1950
fernajo02,2013
fernajo02,2016
fernasi01,1986
fernasi01,1987
fernato01,1986
fernato01,1987
fernato01,1989
fernato01,1992
fernato01,1999
ferreri01,1933
ferreri01,1934
ferreri01,1935
ferreri01,1936
ferreri01,1937
ferreri01,1938
ferreri01,1944
ferreri01,1945
ferrewe01,1933
ferrewe01,1937
ferrida01,1945
ferrida01,1946
fettelo01,1939
fickro01,2002
fidryma01,1976
fidryma01,1977
fieldce01,1990
fieldce01,1991
fieldce01,1993
fieldpr01,2007
fieldpr01,2009
fieldpr01,2011
fieldpr01,2012
fieldpr01,2013
fieldpr01,2015
fieldwi01,1948
fingero01,1973
fingero01,1974
fingero01,1975
fingero01,1976
fingero01,1978
fingero01,1981
fingero01,1982
finigji01,1954
finigji01,1955
finlech01,1989
finlech01,1990
finlech01,1995
finlech01,1996
finlech01,2000
finlest01,1997
finlest01,2000
finneky01,2024
finnelo01,1940
fisheed02,1965
fiskca01,1972
fiskca01,1973
fiskca01,1974
fiskca01,1976
fiskca01,1977
fiskca01,1978
fiskca01,1980
fiskca01,1981
fiskca01,1982
fiskca01,1985
fiskca01,1991
flanami01,1978
fletcda01,1994
fletcel01,1943
floodcu01,1964
floodcu01,1966
floodcu01,1968
floydcl01,2001
foileha01,1957
foltymi01,2018
fordji01,1940
fordji01,1941
fordwh01,1954
fordwh01,1955
fordwh01,1956
fordwh01,1958
fordwh01,1959
fordwh01,1960
fordwh01,1960
fordwh01,1961
fordwh01,1961
fordwh01,1964
fornimi01,1961
forscke01,1976
forscke01,1981
fossera01,1970
fossera01,1971
fostebi99,1933
fostebi99,1934
fostebi99,1937
fostege01,1976
fostege01,1977
fostege01,1978
fostege01,1979
fostege01,1981
foulkke01,2003
fowlede01,2016
foxne01,1951
foxne01,1952
foxne01,1953
foxne01,1954
foxne01,1955
foxne01,1956
foxne01,1957
foxne01,1958
foxne01,1959
foxne01,1959
foxne01,1960
foxne01,1960
foxne01,1961
foxne01,1961
foxne01,1963
foxpe01,1944
foxxji01,1933
foxxji01,1934
foxxji01,1935
foxxji01,1936
foxxji01,1937
foxxji01,1938
foxxji01,1939
foxxji01,1940
foxxji01,1941
francjo01,1986
francjo01,1987
francjo01,1989
francjo01,1990
francju01,1989
francju01,1990
francju01,1991
francti01,1961
francty01,2022
francwa01,2023
frankfr02,1934
frankry01,2009
fraziad01,2021
frazito01,2014
frazito01,2015
freehbi01,1964
freehbi01,1965
freehbi01,1966
freehbi01,1967
freehbi01,1968
freehbi01,1969
freehbi01,1970
freehbi01,1971
freehbi01,1972
freehbi01,1973
freehbi01,1975
freemfr01,2013
freemfr01,2014
freemfr01,2018
freemfr01,2019
freemfr01,2021
freemfr01,2022
freemfr01,2023
freemfr01,2024
freemfr01,2025
freesda01,2012
fregoji01,1964
fregoji01,1966
fregoji01,1967
fregoji01,1968
fregoji01,1969
fregoji01,1970
frencla01,1940
freylo01,1939
freylo01,1941
freylo01,1943
friedma01,2022
friedma01,2024
friedma01,2025
frienbo01,1956
frienbo01,1958
frienbo01,1960
frienbo01,1960
friscfr01,1933
friscfr01,1934
friscfr01,1935
fryda01,2024
frymatr01,1992
frymatr01,1993
frymatr01,1994
frymatr01,1996
frymatr01,2000
frymawo01,1968
frymawo01,1976
fuentbr01,2005
fuentbr01,2006
fuentbr01,2007
fuentbr01,2009
fukudko01,2008
fulmemi01,2017
furcara01,2003
furcara01,2010
furcara01,2012
furilca01,1952
furilca01,1953
gaettga01,1988
gaettga01,1989
gagneer01,2002
gagneer01,2003
gagneer01,2004
gainejo02,1939
gainejo02,1942
gainejo02,1946
galanau01,1936
galanau01,1943
galanau01,1944
galaran01,1988
galaran01,1993
galaran01,1997
galaran01,1998
galaran01,2000
gallayo01,2010
galleza01,2023
gallojo01,2019
gallojo01,2021
gantro01,1992
gantro01,1995
garciad02,2021
garciad02,2023
garciav01,2017
garcica01,1994
garcida01,1984
garcida01,1985
garcifr02,2001
garcifr02,2002
garcima01,2025
garcimi01,1952
garcimi01,1953
garcimi01,1954
garcino01,1997
garcino01,1999
garcino01,2000
garcino01,2002
garcino01,2003
garcino01,2006
garcisi01,1946
garcisi01,1947
gardnbr01,2015
garlajo01,2005
garneph01,1976
garneph01,1980
garneph01,1981
garresc01,1985
garrra01,1974
garvene01,1951
garvest01,1974
garvest01,1975
garvest01,1976
garvest01,1977
garvest01,1978
garvest01,1979
garvest01,1980
garvest01,1981
garvest01,1984
garvest01,1985
gastoci01,1970
gausmke01,2021
gausmke01,2023
gedmari01,1985
gedmari01,1986
gehrich01,1933
gehrich01,1934
gehrich01,1935
gehrich01,1936
gehrich01,1937
gehrich01,1938
gehrilo01,1933
gehrilo01,1934
gehrilo01,1935
gehrilo01,1936
gehrilo01,1937
gehrilo01,1938
gehrilo01,1939
gennesc01,2018
gentiji01,1960
gentiji01,1960
gentiji01,1961
gentiji01,1961
gentiji01,1962
gentiji01,1962
giambja01,2000
giambja01,2001
giambja01,2002
giambja01,2003
giambja01,2004
gibsobo01,1962
gibsobo01,1965
gibsobo01,1966
gibsobo01,1967
gibsobo01,1968
gibsobo01,1969
gibsobo01,1970
gibsobo01,1972
gibsojo99,1933
gibsojo99,1934
gibsojo99,1935
gibsojo99,1936
gibsojo99,1939
gibsojo99,1942
gibsojo99,1943
gibsojo99,1943
gibsojo99,1944
gibsojo99,1945
gibsojo99,1946
gibsoky01,2021
gilbelo01,2024
gilesbr02,2000
gilesbr02,2001
gilesge01,1935
gilesma01,2003
gilliji01,1948
gilliji01,1956
gilliji01,1959
gillipe01,1939
gimenan01,2022
giolilu01,2019
gipsoal01,1942
girarjo01,2000
giustda01,1973
glasnty01,2024
glaustr01,2000
glaustr01,2001
glaustr01,2003
glaustr01,2006
glavito02,1991
glavito02,1992
glavito02,1993
glavito02,1996
glavito02,1997
glavito02,1998
glavito02,2000
glavito02,2002
glavito02,2004
glavito02,2006
gloveto01,1945
goldspa01,2013
goldspa01,2014
goldspa01,2015
goldspa01,2016
goldspa01,2017
goldspa01,2018
goldspa01,2022
gomesya01,2018
gomezca01,2013
gomezca01,2014
gomezle01,1933
gomezle01,1934
gomezle01,1935
gomezle01,1936
gomezle01,1937
gomezle01,1938
gomezle01,1939
gonsoto01,2022
gonzaad01,2008
gonzaad01,2009
gonzaad01,2010
gonzaad01,2011
gonzaad01,2015
gonzaal02,1999
gonzaca01,2012
gonzaca01,2013
gonzaca01,2016
gonzagi01,2011
gonzagi01,2012
gonzaju03,1993
gonzaju03,1998
gonzaju03,2001
gonzalu01,1999
gonzalu01,2001
gonzalu01,2002
gonzalu01,2003
gonzalu01,2005
goodedw01,1984
goodedw01,1985
goodedw01,1986
goodedw01,1988
goodmbi01,1949
goodmbi01,1953
goodmhu01,2025
goodmiv01,1938
goodmiv01,1939
gordoal01,2013
gordoal01,2014
gordoal01,2015
gordode01,2014
gordode01,2015
gordojo01,1939
gordojo01,1940
gordojo01,1941
gordojo01,1942
gordojo01,1943
gordojo01,1946
gordojo01,1947
gordojo01,1948
gordojo01,1949
gordosi01,1948
gordosi01,1949
gordoto01,1998
gordoto01,2004
gordoto01,2006
gorema01,2025
gosligo01,1936
gossari01,1975
gossari01,1976
gossari01,1977
gossari01,1978
gossari01,1980
gossari01,1981
gossari01,1982
gossari01,1984
gossari01,1985
grababi01,1970
gracema01,1993
gracema01,1995
gracema01,1997
gracewi01,1946
gracewi01,1948
grandcu01,2009
grandcu01,2011
grandcu01,2012
grandya01,2015
grandya01,2019
grantmu01,1963
grantmu01,1965
graveda01,2000
graveda01,2004
grayjo03,2023
grayso01,2015
grayso01,2019
grayso01,2023
grayte01,1950
greenha01,1937
greenha01,1938
greenha01,1939
greenha01,1940
greenha01,1945
greenhu01,2024
greenjo04,1940
greenjo04,1942
greenle02,1940
greenle02,1940
greenmi01,1988
greenmi01,1989
greenri02,2024
greenri02,2025
greensh01,1999
greensh01,2002
greensh02,2019
greenty01,1995
greggha01,1945
greinza01,2009
greinza01,2014
greinza01,2015
greinza01,2017
grichbo01,1972
grichbo01,1974
grichbo01,1976
grichbo01,1979
grichbo01,1980
grichbo01,1982
grievbe01,1998
griffal01,1984
griffbo01,1935
griffbo01,1948
griffke01,1976
griffke01,1977
griffke01,1980
griffke02,1990
griffke02,1991
griffke02,1992
griffke02,1993
griffke02,1994
griffke02,1995
griffke02,1996
griffke02,1997
griffke02,1998
griffke02,1999
griffke02,2000
griffke02,2004
griffke02,2007
grillja01,2013
grimbo01,1957
grimeos01,1945
grimsro02,1978
grissle01,1937
grissma01,1954
grissma02,1993
grissma02,1994
groatdi01,1959
groatdi01,1959
groatdi01,1960
groatdi01,1960
groatdi01,1962
groatdi01,1962
groatdi01,1963
groatdi01,1964
gromest01,1945
grosske01,1988
grosswa01,1977
groteje01,1968
groteje01,1974
grovele01,1933
grovele01,1935
grovele01,1936
grovele01,1937
grovele01,1938
grovele01,1939
groveor01,1944
grubbjo01,1974
grubeke01,1989
grubeke01,1990
grudzma01,1996
guarded01,2002
guarded01,2003
gubicma01,1988
gubicma01,1989
guerrpe01,1981
guerrpe01,1983
guerrpe01,1985
guerrpe01,1987
guerrpe01,1989
guerrvl01,1999
guerrvl01,2000
guerrvl01,2001
guerrvl01,2002
guerrvl01,2004
guerrvl01,2005
guerrvl01,2006
guerrvl01,2007
guerrvl01,2010
guerrvl02,2021
guerrvl02,2022
guerrvl02,2023
guerrvl02,2024
guerrvl02,2025
guidrro01,1978
guidrro01,1979
guidrro01,1982
guidrro01,1983
guillca01,2004
guillca01,2007
guillca01,2008
guilloz01,1988
guilloz01,1990
guilloz01,1991
gumpera01,1951
gurala01,1980
gurrilo01,2023
gustifr01,1946
gustifr01,1947
gustifr01,1948
guzmacr01,2001
guzmacr01,2008
guzmaju01,1992
gwynnto01,1984
gwynnto01,1985
gwynnto01,1986
gwynnto01,1987
gwynnto01,1989
gwynnto01,1990
gwynnto01,1991
gwynnto01,1992
gwynnto01,1993
gwynnto01,1994
gwynnto01,1995
gwynnto01,1996
gwynnto01,1997
gwynnto01,1998
gwynnto01,1999
haasbe01,1947
hackst01,1938
hackst01,1939
hackst01,1941
hackst01,1943
hackst01,1945
haddiha01,1953
haddiha01,1954
haddiha01,1955
haderjo01,2018
haderjo01,2019
haderjo01,2021
haderjo01,2022
haderjo01,2023
haderjo01,2025
hafeych01,1933
hairssa01,1948
hallabi01,1933
hallaro01,2002
hallaro01,2003
hallaro01,2005
hallaro01,2006
hallaro01,2008
hallaro01,2009
hallaro01,2010
hallaro01,2011
halleto01,1966
halleto01,1967
halleto01,1968
hallji02,1964
hallji02,1965
hamelco01,2007
hamelco01,2011
hamelco01,2012
hamelco01,2016
hamiljo03,2008
hamiljo03,2009
hamiljo03,2010
hamiljo03,2011
hamiljo03,2012
hammaat01,1983
hammoje01,2000
hamnegr01,1952
hamnegr01,1953
hamnegr01,1954
hamptmi01,1999
hamptmi01,2001
handbr01,2017
handbr01,2018
handbr01,2019
hanigmi01,2018
hannile01,1937
hanrajo01,2011
hanrajo01,2012
hansero02,1960
hansero02,1960
hansoer01,1995
happia01,2022
happja01,2018
hardeme01,1934
hardeme01,1935
hardeme01,1936
hardeme01,1937
hardyjj01,2007
hardyjj01,2013
hardypa01,1937
hardypa01,1940
harenda01,2007
harenda01,2008
harenda01,2009
hargast01,1967
hargrmi01,1975
harnipe01,1991
harpebr03,2012
harpebr03,2013
harpebr03,2015
harpebr03,2016
harpebr03,2017
harpebr03,2018
harpebr03,2022
harpebr03,2024
harpeto01,1970
harrato01,1972
harrato01,1975
harrato01,1976
harrato01,1982
harrebu01,1970
harrebu01,1971
harreke01,1968
harricu01,1936
harricu01,1939
harrijo05,2014
harrijo05,2017
harrima01,2012
harrimi01,1946
harrivi02,1933
harrivi02,1934
harrivi02,1938
harrivi02,1939
harrivi02,1942
harrivi02,1943
harrivi02,1947
harriwi02,2016
hartco01,2008
hartco01,2010
hartji01,1966
hartnga01,1933
hartnga01,1934
hartnga01,1935
hartnga01,1936
hartnga01,1937
hartnga01,1938
harvebi01,1939
harvebi01,1943
harvebo01,1948
harvebr01,1991
harvebr01,1993
harveke01,2004
harvema01,2013
hasegsh01,2003
hattogr01,1952
hawpebr01,2009
hayesfr01,1939
hayesfr01,1940
hayesfr01,1941
hayesfr01,1944
hayesfr01,1945
hayesfr01,1946
hayesjo01,1947
hayesvo01,1989
haynejo01,1948
haynesa01,1944
haysau01,2023
haywobu01,1946
hearnji01,1952
heathje01,1941
heathje01,1943
heatone01,1990
heganji01,1947
heganji01,1949
heganji01,1950
heganji01,1951
heganji01,1952
heganmi01,1969
heimjo01,2023
helmsto01,1967
helmsto01,1968
helslry01,2022
helslry01,2024
heltoto01,2000
heltoto01,2001
heltoto01,2002
heltoto01,2003
heltoto01,2004
hemslro01,1935
hemslro01,1936
hemslro01,1939
hemslro01,1940
hemslro01,1944
hendecu01,1940
hendeda01,1991
hendegu01,2024
henderi01,1980
henderi01,1982
henderi01,1983
henderi01,1984
henderi01,1985
henderi01,1986
henderi01,1987
henderi01,1988
henderi01,1990
henderi01,1991
hendrge01,1974
hendrge01,1975
hendrge01,1980
hendrge01,1983
hendrli01,2019
hendrli01,2021
hendrli01,2022
henketo01,1987
henketo01,1995
hennemi01,1989
henrito01,1942
henrito01,1947
henrito01,1948
henrito01,1949
henrito01,1950
henrybi01,1960
henrybi01,1960
henrypr01,1941
hentgpa01,1993
hentgpa01,1994
hentgpa01,1997
herbera01,1962
hermabi01,1934
hermabi01,1935
hermabi01,1936
hermabi01,1937
hermabi01,1938
hermabi01,1939
hermabi01,1940
hermabi01,1941
hermabi01,1942
hermabi01,1943
hernafe02,2009
hernafe02,2011
hernafe02,2012
hernafe02,2013
hernafe02,2014
hernafe02,2015
hernajo01,2002
hernake01,1979
hernake01,1980
hernake01,1984
hernake01,1986
hernake01,1987
hernali01,2004
hernali01,2005
hernara02,2003
hernaro01,1996
hernaro01,1999
hernate01,2021
hernate01,2024
hernawi01,1984
hernawi01,1985
hernawi01,1986
herreke01,2015
herreke01,2016
herreod01,2016
herrmed01,1974
herrto01,1985
hershor01,1987
hershor01,1988
hershor01,1989
heywaja01,2010
hickmji02,1970
higbeki01,1940
higbeki01,1946
higgipi01,1934
higgipi01,1936
higgipi01,1944
higuete01,1986
hildeor01,1933
hillaa01,2009
hillejo01,1974
hillesh02,2002
hillesh02,2005
hillji01,1941
hillji01,1943
hillji01,1943
hillke01,1994
hillsa01,1948
hintoch01,1964
hislela01,1977
hislela01,1978
hoagmy01,1939
hoakdo01,1957
hockeor01,1944
hodgegi01,1949
hodgegi01,1950
hodgegi01,1951
hodgegi01,1952
hodgegi01,1953
hodgegi01,1954
hodgegi01,1955
hodgegi01,1957
hoeftbi01,1955
hoernjo01,1970
hoffmje02,2024
hoffmtr01,1998
hoffmtr01,1999
hoffmtr01,2000
hoffmtr01,2002
hoffmtr01,2006
hoffmtr01,2007
hoffmtr01,2009
hollaal01,1984
hollabi03,1939
hollagr01,2013
hollagr01,2014
hollagr01,2017
hollida01,1993
hollima01,2006
hollima01,2007
hollima01,2008
hollima01,2010
hollima01,2011
hollima01,2012
hollima01,2015
holmecl01,2022
holmecl01,2024
holmeto01,1945
holmeto01,1948
holtbr01,2015
holtzke01,1972
holtzke01,1973
honeyri01,1980
honeyri01,1983
hookele01,1943
hootobu01,1981
hoppjo01,1946
horlejo01,1967
hornebi01,1939
hornebi01,1939
hornebi01,1940
hornebi01,1941
hornebi01,1943
hornebi01,1944
hornebo01,1982
hortowi01,1965
hortowi01,1968
hortowi01,1970
hortowi01,1973
hoskibi01,1937
hoskibi01,1939
hoskibi01,1941
hosmeer01,2016
houckta01,2024
houghch01,1986
houttar01,1950
howarca02,1944
howarca02,1944
howarel01,1957
howarel01,1958
howarel01,1959
howarel01,1960
howarel01,1960
howarel01,1961
howarel01,1961
howarel01,1962
howarel01,1963
howarel01,1964
howarel01,1965
howarfr01,1968
howarfr01,1969
howarfr01,1970
howarfr01,1971
howarry01,2006
howarry01,2009
howarry01,2010
howelja01,1985
howelja01,1987
howelja01,1989
howelro02,1978
howest01,1982
howsedi01,1961
howsedi01,1961
hoytla01,1985
hrbekke01,1982
hubbagl01,1983
hubbeca01,1933
hubbeca01,1934
hubbeca01,1935
hubbeca01,1936
hubbeca01,1937
hubbeca01,1938
hubbeca01,1940
hubbeca01,1941
hubbeca01,1942
hudekjo01,1994
hudsoor01,2007
hudsoor01,2009
hudsosi01,1941
hudsosi01,1942
hudsoti01,2000
hudsoti01,2004
hudsoti01,2010
hudsoti01,2014
hudsowi01,1941
hugheph01,2010
hughesa01,1934
hughesa01,1935
hughesa01,1936
hughesa01,1938
hughesa01,1939
hughesa01,1940
hughste01,1942
hughste01,1943
hughste01,1944
humeto01,1982
humphsm01,1937
hundlra01,1969
hundlto01,1996
hundlto01,1997
huntebe01,1933
huntebi03,1953
hunteca01,1966
hunteca01,1967
hunteca01,1970
hunteca01,1972
hunteca01,1973
hunteca01,1974
hunteca01,1975
hunteca01,1976
hunteto01,2002
hunteto01,2007
hunteto01,2009
hunteto01,2010
hunteto01,2013
huntro01,1964
huntro01,1966
hurstbr01,1987
hutchfr01,1951
hydeco01,1943
hydeco01,1946
ibanera01,2009
iglesjo01,2015
imanash01,2024
inciaen01,2017
infanom01,2010
ingebr01,2009
irvinmo01,1941
irvinmo01,1946
irvinmo01,1947
irvinmo01,1948
irvinmo01,1952
isrinja01,2000
isrinja01,2005
iwakuhi01,2013
izturce01,2005
jablora01,1954
jacksbo01,1989
jacksda02,1988
jacksda02,1994
jacksed01,2009
jacksgr01,1969
jacksla01,1957
jacksla01,1958
jacksla01,1960
jacksla01,1960
jacksla01,1963
jacksra01,1954
jacksra01,1955
jacksre01,1969
jacksre01,1971
jacksre01,1972
jacksre01,1973
jacksre01,1974
jacksre01,1975
jacksre01,1977
jacksre01,1978
jacksre01,1979
jacksre01,1980
jacksre01,1981
jacksre01,1982
jacksre01,1983
jacksre01,1984
jackstr01,1934
jacobbr01,1986
jacobbr01,1990
jahajo01,1999
janseke01,2016
janseke01,2017
janseke01,2018
janseke01,2023
jansela01,1950
jansela01,1951
javeral01,1943
javeral01,1944
javieju01,1963
javieju01,1968
jayjo01,1961
jayjo01,1961
jeffegr01,1993
jeffegr01,1994
jeffrje01,2018
jenkifa01,1933
jenkifa01,1935
jenkife01,1967
jenkife01,1971
jenkife01,1972
jenkige01,2003
jenksbo01,2006
jenksbo01,2007
jenseja01,1952
jenseja01,1955
jenseja01,1958
jessuge01,1944
jessuge01,1945
jessuge01,1945
jessuge01,1946
jessuge01,1947
jessuge01,1948
jeterde01,1998
jeterde01,1999
jeterde01,2000
jeterde01,2001
jeterde01,2002
jeterde01,2004
jeterde01,2006
jeterde01,2007
jeterde01,2008
jeterde01,2009
jeterde01,2010
jeterde01,2011
jeterde01,2012
jeterde01,2014
jethrsa01,1942
jethrsa01,1944
jethrsa01,1945
jethrsa01,1946
jethrsa01,1947
jimenjo02,2018
jimenub01,2010
johnsal01,1970
johnsbi03,1947
johnsbo01,1935
johnsbo01,1938
johnsbo01,1939
johnsbo01,1940
johnsbo01,1942
johnsbo01,1943
johnsbo01,1944
johnsbo01,1945
johnsch04,1997
johnsch04,2001
johnsco01,1940
johnsda02,1968
johnsda02,1969
johnsda02,1970
johnsda02,1973
johnsdo02,1944
johnsdo02,1945
johnsho01,1989
johnsho01,1991
johnsji04,2012
johnsji06,1939
johnsjo09,2009
johnsjo09,2010
johnsju99,1933
johnsju99,1936
johnsla03,1996
johnsme01,1938
johnsra05,1990
johnsra05,1993
johnsra05,1994
johnsra05,1995
johnsra05,1997
johnsra05,1999
johnsra05,2000
johnsra05,2001
johnsra05,2002
johnsra05,2004
johnto01,1968
johnto01,1978
johnto01,1979
johnto01,1980
jonesad01,2009
jonesad01,2012
jonesad01,2013
jonesad01,2014
jonesad01,2015
jonesan01,2000
jonesan01,2002
jonesan01,2003
jonesan01,2005
jonesan01,2006
jonesbo03,1997
jonesch06,1996
jonesch06,1997
jonesch06,1998
jonesch06,2000
jonesch06,2001
jonesch06,2008
jonesch06,2011
jonesch06,2012
jonescl01,1969
jonesdo01,1988
jonesdo01,1989
jonesdo01,1990
jonesdo01,1992
jonesdo01,1994
jonesra01,1975
jonesra01,1976
jonesru01,1977
jonesru01,1982
jonessa02,1955
jonessa02,1959
jonessl01,1934
jonessl01,1935
jonesto02,2000
joneswi01,1950
joneswi01,1951
joosted01,1949
joosted01,1952
jordabr01,1999
josefe01,1991
josepdu01,1968
joycema01,2011
joynewa01,1986
juddos01,1943
judgeaa01,2017
judgeaa01,2018
judgeaa01,2021
judgeaa01,2022
judgeaa01,2023
judgeaa01,2024
judgeaa01,2025
jungjo01,2023
jurgebi01,1937
jurgebi01,1939
jurgebi01,1940
jurrjja01,2011
justida01,1993
justida01,1994
justida01,1997
kaatji01,1962
kaatji01,1966
kaatji01,1975
kalinal01,1955
kalinal01,1956
kalinal01,1957
kalinal01,1958
kalinal01,1959
kalinal01,1959
kalinal01,1960
kalinal01,1960
kalinal01,1961
kalinal01,1961
kalinal01,1962
kalinal01,1963
kalinal01,1964
kalinal01,1965
kalinal01,1966
kalinal01,1967
kalinal01,1971
kalinal01,1974
kaskoed01,1961
kaskoed01,1961
kazaked01,1949
kazmisc01,2006
kazmisc01,2008
kazmisc01,2014
keegabo01,1954
kellech01,1940
kellech01,1941
kellech01,1943
kellech01,1946
kellech01,1947
kellemi03,2023
kellge01,1947
kellge01,1948
kellge01,1949
kellge01,1950
kellge01,1951
kellge01,1952
kellge01,1953
kellge01,1954
kellge01,1956
kellge01,1957
kellmle01,1947
kellmle01,1948
kellnal01,1949
kellypa01,1973
kellyro01,1992
kellyro01,1993
keltnke01,1940
keltnke01,1941
keltnke01,1942
keltnke01,1943
keltnke01,1944
keltnke01,1946
keltnke01,1948
kempge01,1943
kempma01,2011
kempma01,2012
kempma01,2018
kempst01,1979
kendaja01,1996
kendaja01,1998
kendaja01,2000
kendrho01,2011
kennete02,1981
kennete02,1983
kennete02,1985
kennete02,1987
kenneve01,1936
kenneve01,1938
kentje01,1999
kentje01,2000
kentje01,2001
kentje01,2004
kentje01,2005
keougma02,1978
kernji01,1977
kernji01,1978
kernji01,1979
kerrbu01,1948
kershcl01,2011
kershcl01,2012
kershcl01,2013
kershcl01,2014
kershcl01,2015
kershcl01,2016
kershcl01,2017
kershcl01,2019
kershcl01,2022
kershcl01,2023
kershcl01,2025
kessido01,1968
kessido01,1969
kessido01,1970
kessido01,1971
kessido01,1972
kessido01,1974
keuchda01,2015
keuchda01,2017
keyji01,1985
keyji01,1991
keyji01,1993
keyji01,1994
kikucyu01,2021
kikucyu01,2025
kileda01,1993
kileda01,1997
kileda01,2000
killeha01,1959
killeha01,1959
killeha01,1961
killeha01,1961
killeha01,1963
killeha01,1964
killeha01,1965
killeha01,1966
killeha01,1967
killeha01,1968
killeha01,1969
killeha01,1970
killeha01,1971
kimbrcr01,2011
kimbrcr01,2012
kimbrcr01,2013
kimbrcr01,2014
kimbrcr01,2016
kimbrcr01,2017
kimbrcr01,2018
kimbrcr01,2021
kimbrcr01,2023
kimbrhe01,1940
kimbrhe01,1941
kimbrhe01,1943
kimbrhe01,1943
kimbrhe01,1944
kimbrhe01,1946
kimbrhe01,1947
kimby01,2002
kincaha01,1934
kinerra01,1948
kinerra01,1949
kinerra01,1950
kinerra01,1951
kinerra01,1952
kinerra01,1953
kingmda01,1976
kingmda01,1979
kingmda01,1980
kinslia01,2008
kinslia01,2010
kinslia01,2012
kinslia01,2014
kintzbr01,2017
kipnija01,2013
kipnija01,2015
kirbyge01,2023
kirkal01,2022
kirkal01,2025
kittlro01,1983
kittran01,2021
kleinch01,1933
kleinch01,1934
kleskry01,2001
klubeco01,2016
klubeco01,2017
klubeco01,2018
kluszte01,1953
kluszte01,1954
kluszte01,1955
kluszte01,1956
knebeco01,2017
kneppbo01,1981
kneppbo01,1988
knighra01,1980
knighra01,1982
knoblch01,1992
knoblch01,1994
knoblch01,1996
knoblch01,1997
knoopbo01,1966
knowlda01,1969
kolbda01,2004
konerpa01,2002
konerpa01,2005
konerpa01,2006
konerpa01,2010
konerpa01,2011
konerpa01,2012
konstji01,1950
koosmje01,1968
koosmje01,1969
koufasa01,1961
koufasa01,1961
koufasa01,1962
koufasa01,1963
koufasa01,1964
koufasa01,1965
koufasa01,1966
kralija01,1964
krameja01,1945
krameja01,1946
krameja01,1947
kraneed01,1965
kransfl01,1936
kreevmi01,1938
krukjo01,1991
krukjo01,1992
krukjo01,1993
krukomi01,1986
kubekto01,1958
kubekto01,1959
kubekto01,1961
kubekto01,1961
kucksjo01,1956
kuennha01,1953
kuennha01,1954
kuennha01,1955
kuennha01,1956
kuennha01,1957
kuennha01,1958
kuennha01,1959
kuennha01,1959
kuennha01,1960
kuennha01,1960
kuoho01,2010
kurowwh01,1943
kurowwh01,1944
kurowwh01,1945
kurowwh01,1946
kurowwh01,1947
kwanst01,2024
kwanst01,2025
laabsch01,1943
labincl01,1956
labincl01,1957
lackejo01,2007
lacosmi01,1979
lahaibr01,2012
lamanra01,1946
lamarcl01,1937
lamarji01,1948
lambja01,2017
landiji01,1962
landrke01,1980
langsma01,1987
langsma01,1991
langsma01,1992
langsma01,1993
laniema01,1943
laniema01,1944
lankfra01,1997
lansfca01,1988
larkeno01,1960
larkeno01,1960
larkiba01,1988
larkiba01,1989
larkiba01,1990
larkiba01,1991
larkiba01,1993
larkiba01,1994
larkiba01,1995
larkiba01,1996
larkiba01,1997
larkiba01,1999
larkiba01,2000
larkiba01,2004
larocda01,1976
larocda01,1977
laryfr01,1960
laryfr01,1960
laryfr01,1961
lasteto01,2019
latmaba01,1961
laudnti01,1988
