playerID,yearID,teamID,inseason,G,W,L,plyrMgr
alstowa01,1955,BRO,1,154,98,55,N
marioma01,1955,CHA,1,155,91,63,N
hackst01,1955,CHN,1,154,72,81,N
tebbebi01,1955,CIN,1,154,75,79,N
lopezal01,1955,CLE,1,154,93,61,N
harribu01,1955,DET,1,154,79,75,N
boudrlo01,1955,KC1,1,155,63,91,N
grimmch01,1955,ML1,1,154,85,69,N
durocle01,1955,NY1,1,154,80,74,N
stengca01,1955,NYA,1,154,96,58,N
smithma01,1955,PHI,1,154,77,77,N
haneyfr01,1955,PIT,1,154,60,94,N
stanked01,1955,SLN,1,36,17,19,N
walkeha01,1955,SLN,2,118,51,67,Y
dressch01,1955,WS1,1,154,53,101,N
richapa01,1956,BAL,1,154,69,85,N
higgipi01,1956,BOS,1,155,84,70,N
alstowa01,1956,BRO,1,154,93,61,N
marioma01,1956,CHA,1,154,85,69,N
hackst01,1956,CHN,1,157,60,94,N
tebbebi01,1956,CIN,1,155,91,63,N
lopezal01,1956,CLE,1,155,88,66,N
harribu01,1956,DET,1,155,82,72,N
boudrlo01,1956,KC1,1,154,52,102,N
grimmch01,1956,ML1,1,46,24,22,N
haneyfr01,1956,ML1,2,109,68,40,N
rignebi01,1956,NY1,1,154,67,87,N
stengca01,1956,NYA,1,154,97,57,N
smithma01,1956,PHI,1,154,71,83,N
bragabo01,1956,PIT,1,157,66,88,N
hutchfr01,1956,SLN,1,156,76,78,N
dressch01,1956,WS1,1,155,59,95,N
richapa01,1957,BAL,1,154,76,76,N
higgipi01,1957,BOS,1,154,82,72,N
alstowa01,1957,BRO,1,154,84,70,N
lopezal01,1957,CHA,1,155,90,64,N
schefbo01,1957,CHN,1,156,62,92,N
tebbebi01,1957,CIN,1,154,80,74,N
farreke01,1957,CLE,1,153,76,77,N
tigheja99,1957,DET,1,154,78,76,N
boudrlo01,1957,KC1,1,104,36,67,N
craftha01,1957,KC1,2,50,23,27,N
haneyfr01,1957,ML1,1,155,95,59,N
rignebi01,1957,NY1,1,154,69,85,N
stengca01,1957,NYA,1,154,98,56,N
smithma01,1957,PHI,1,156,77,77,N
bragabo01,1957,PIT,1,104,36,67,N
murtada01,1957,PIT,2,51,26,25,N
hutchfr01,1957,SLN,1,154,87,67,N
dressch01,1957,WS1,1,20,4,16,N
lavagco01,1957,WS1,2,134,51,83,N
richapa01,1958,BAL,1,154,74,79,N
higgipi01,1958,BOS,1,155,79,75,N
lopezal01,1958,CHA,1,155,82,72,N
schefbo01,1958,CHN,1,154,72,82,N
tebbebi01,1958,CIN,1,113,52,61,N
dykesji01,1958,CIN,2,41,24,17,N
bragabo01,1958,CLE,1,67,31,36,N
gordojo01,1958,CLE,2,86,46,40,N
tigheja99,1958,DET,1,49,21,28,N
normabi01,1958,DET,2,105,56,49,N
craftha01,1958,KC1,1,156,73,81,N
alstowa01,1958,LAN,1,154,71,83,N
haneyfr01,1958,ML1,1,154,92,62,N
stengca01,1958,NYA,1,155,92,62,N
smithma01,1958,PHI,1,84,39,45,N
sawyeed99,1958,PHI,2,70,30,40,N
murtada01,1958,PIT,1,154,84,70,N
rignebi01,1958,SFN,1,154,80,74,N
hutchfr01,1958,SLN,1,144,69,75,N
hackst01,1958,SLN,2,10,3,7,N
lavagco01,1958,WS1,1,156,61,93,N
richapa01,1959,BAL,1,155,74,80,N
higgipi01,1959,BOS,1,73,31,42,N
yorkru01,1959,BOS,2,1,0,1,N
jurgebi01,1959,BOS,3,80,44,36,N
lopezal01,1959,CHA,1,156,94,60,N
schefbo01,1959,CHN,1,155,74,80,N
smithma01,1959,CIN,1,80,35,45,N
hutchfr01,1959,CIN,2,74,39,35,N
gordojo01,1959,CLE,1,154,89,65,N
normabi01,1959,DET,1,17,2,15,N
dykesji01,1959,DET,2,137,74,63,N
craftha01,1959,KC1,1,154,66,88,N
alstowa01,1959,LAN,1,156,88,68,N
haneyfr01,1959,ML1,1,157,86,70,N
stengca01,1959,NYA,1,155,79,75,N
sawyeed99,1959,PHI,1,155,64,90,N
murtada01,1959,PIT,1,155,78,76,N
rignebi01,1959,SFN,1,154,83,71,N
hemusso01,1959,SLN,1,154,71,83,Y
lavagco01,1959,WS1,1,154,63,91,N
richapa01,1960,BAL,1,154,89,65,N
jurgebi01,1960,BOS,1,42,15,27,N
bakerde01,1960,BOS,2,7,2,5,N
higgipi01,1960,BOS,3,105,48,57,N
lopezal01,1960,CHA,1,154,87,67,N
grimmch01,1960,CHN,1,17,6,11,N
boudrlo01,1960,CHN,2,139,54,83,N
hutchfr01,1960,CIN,1,154,67,87,N
gordojo01,1960,CLE,1,95,49,46,N
whitejo01,1960,CLE,2,1,1,0,N
dykesji01,1960,CLE,3,58,26,32,N
dykesji01,1960,DET,1,96,44,52,N
hitchbi01,1960,DET,2,1,1,0,N
gordojo01,1960,DET,3,57,26,31,N
elliobo01,1960,KC1,1,155,58,96,N
alstowa01,1960,LAN,1,154,82,72,N
dressch01,1960,ML1,1,154,88,66,N
stengca01,1960,NYA,1,155,97,57,N
sawyeed99,1960,PHI,1,1,0,1,N
cohenan01,1960,PHI,2,1,1,0,N
mauchge01,1960,PHI,3,152,58,94,N
murtada01,1960,PIT,1,155,95,59,N
rignebi01,1960,SFN,1,58,33,25,N
sheehto02,1960,SFN,2,98,46,50,N
hemusso01,1960,SLN,1,155,86,68,N
lavagco01,1960,WS1,1,154,73,81,N
richapa01,1961,BAL,1,136,78,57,N
harrilu01,1961,BAL,2,27,17,10,N
higgipi01,1961,BOS,1,163,76,86,N
lopezal01,1961,CHA,1,163,86,76,N
himslve99,1961,CHN,1,11,5,6,N
craftha01,1961,CHN,2,12,4,8,N
himslve99,1961,CHN,3,17,5,12,N
tappeel01,1961,CHN,4,2,2,0,N
craftha01,1961,CHN,5,4,3,1,N
himslve99,1961,CHN,6,4,0,3,N
tappeel01,1961,CHN,7,79,35,43,N
kleinlo01,1961,CHN,8,11,5,6,N
tappeel01,1961,CHN,9,16,5,11,N
hutchfr01,1961,CIN,1,154,93,61,N
dykesji01,1961,CLE,1,160,77,83,N
hardeme01,1961,CLE,2,1,1,0,N
schefbo01,1961,DET,1,163,101,61,N
gordojo01,1961,KC1,1,60,26,33,N
bauerha01,1961,KC1,2,102,35,67,Y
rignebi01,1961,LAA,1,162,70,91,N
alstowa01,1961,LAN,1,154,89,65,N
lavagco01,1961,MIN,1,49,19,30,N
melesa01,1961,MIN,2,7,2,5,N
lavagco01,1961,MIN,3,10,4,6,N
melesa01,1961,MIN,4,95,45,49,N
dressch01,1961,ML1,1,130,71,58,N
tebbebi01,1961,ML1,2,25,12,13,N
houkra01,1961,NYA,1,163,109,53,N
mauchge01,1961,PHI,1,155,47,107,N
murtada01,1961,PIT,1,154,75,79,N
darkal01,1961,SFN,1,155,85,69,N
hemusso01,1961,SLN,1,75,33,41,N
keanejo99,1961,SLN,2,80,47,33,N
vernomi01,1961,WS2,1,161,61,100,N
hitchbi01,1962,BAL,1,162,77,85,N
higgipi01,1962,BOS,1,160,76,84,N
lopezal01,1962,CHA,1,162,85,77,N
tappeel01,1962,CHN,1,20,4,16,Y
kleinlo01,1962,CHN,2,30,12,18,N
metroch01,1962,CHN,3,112,43,69,N
hutchfr01,1962,CIN,1,162,98,64,N
mcgahme99,1962,CLE,1,160,78,82,N
hardeme01,1962,CLE,2,2,2,0,N
schefbo01,1962,DET,1,161,85,76,N
craftha01,1962,HOU,1,162,64,96,N
bauerha01,1962,KC1,1,162,72,90,N
rignebi01,1962,LAA,1,162,86,76,N
alstowa01,1962,LAN,1,165,102,63,N
melesa01,1962,MIN,1,163,91,71,N
tebbebi01,1962,ML1,1,162,86,76,N
houkra01,1962,NYA,1,162,96,66,N
stengca01,1962,NYN,1,161,40,120,N
mauchge01,1962,PHI,1,161,81,80,N
murtada01,1962,PIT,1,161,93,68,N
darkal01,1962,SFN,1,165,103,62,N
keanejo99,1962,SLN,1,163,84,78,N
vernomi01,1962,WS2,1,162,60,101,N
hitchbi01,1963,BAL,1,162,86,76,N
peskyjo01,1963,BOS,1,161,76,85,N
lopezal01,1963,CHA,1,162,94,68,N
kennebo01,1963,CHN,1,162,82,80,N
hutchfr01,1963,CIN,1,162,86,76,N
tebbebi01,1963,CLE,1,162,79,83,N
schefbo01,1963,DET,1,60,24,36,N
dressch01,1963,DET,2,102,55,47,N
craftha01,1963,HOU,1,162,66,96,N
lopated01,1963,KC1,1,162,73,89,N
rignebi01,1963,LAA,1,161,70,91,N
alstowa01,1963,LAN,1,163,99,63,N
melesa01,1963,MIN,1,161,91,70,N
bragabo01,1963,ML1,1,163,84,78,N
houkra01,1963,NYA,1,161,104,57,N
stengca01,1963,NYN,1,162,51,111,N
mauchge01,1963,PHI,1,162,87,75,N
murtada01,1963,PIT,1,162,74,88,N
darkal01,1963,SFN,1,162,88,74,N
keanejo99,1963,SLN,1,162,93,69,N
vernomi01,1963,WS2,1,40,14,26,N
yosted01,1963,WS2,2,1,0,1,N
hodgegi01,1963,WS2,3,121,42,79,N
bauerha01,1964,BAL,1,163,97,65,N
peskyjo01,1964,BOS,1,160,70,90,N
hermabi01,1964,BOS,2,2,2,0,N
lopezal01,1964,CHA,1,162,98,64,N
kennebo01,1964,CHN,1,162,76,86,N
hutchfr01,1964,CIN,1,100,54,45,N
sisledi01,1964,CIN,2,6,3,3,N
hutchfr01,1964,CIN,3,10,6,4,N
sisledi01,1964,CIN,4,47,29,18,N
stricge01,1964,CLE,1,73,33,39,N
tebbebi01,1964,CLE,2,91,46,44,N
dressch01,1964,DET,1,163,85,77,N
craftha01,1964,HOU,1,149,61,88,N
harrilu01,1964,HOU,2,13,5,8,N
lopated01,1964,KC1,1,52,17,35,N
mcgahme99,1964,KC1,2,111,40,70,N
rignebi01,1964,LAA,1,162,82,80,N
alstowa01,1964,LAN,1,164,80,82,N
melesa01,1964,MIN,1,163,79,83,N
bragabo01,1964,ML1,1,162,88,74,N
berrayo01,1964,NYA,1,164,99,63,N
stengca01,1964,NYN,1,163,53,109,N
mauchge01,1964,PHI,1,162,92,70,N
murtada01,1964,PIT,1,162,80,82,N
darkal01,1964,SFN,1,162,90,72,N
keanejo99,1964,SLN,1,162,93,69,N
hodgegi01,1964,WS2,1,162,62,100,N
bauerha01,1965,BAL,1,162,94,68,N
hermabi01,1965,BOS,1,162,62,100,N
rignebi01,1965,CAL,1,162,75,87,N
lopezal01,1965,CHA,1,162,95,67,N
kennebo01,1965,CHN,1,58,24,32,N
kleinlo01,1965,CHN,2,106,48,58,N
sisledi01,1965,CIN,1,162,89,73,N
tebbebi01,1965,CLE,1,162,87,75,N
swiftbo01,1965,DET,1,42,24,18,N
dressch01,1965,DET,2,120,65,55,N
harrilu01,1965,HOU,1,162,65,97,N
mcgahme99,1965,KC1,1,26,5,21,N
sulliha02,1965,KC1,2,136,54,82,N
alstowa01,1965,LAN,1,162,97,65,N
melesa01,1965,MIN,1,162,102,60,N
bragabo01,1965,ML1,1,162,86,76,N
keanejo99,1965,NYA,1,162,77,85,N
stengca01,1965,NYN,1,96,31,64,N
westrwe01,1965,NYN,2,68,19,48,N
mauchge01,1965,PHI,1,162,85,76,N
walkeha01,1965,PIT,1,163,90,72,N
frankhe01,1965,SFN,1,163,95,67,N
schoere01,1965,SLN,1,162,80,81,N
hodgegi01,1965,WS2,1,162,70,92,N
bragabo01,1966,ATL,1,112,52,59,N
hitchbi01,1966,ATL,2,51,33,18,N
bauerha01,1966,BAL,1,160,97,63,N
hermabi01,1966,BOS,1,146,64,82,N
runnepe01,1966,BOS,2,16,8,8,N
rignebi01,1966,CAL,1,162,80,82,N
stanked01,1966,CHA,1,163,83,79,N
durocle01,1966,CHN,1,162,59,103,N
heffndo01,1966,CIN,1,83,37,46,N
bristda99,1966,CIN,2,77,39,38,N
tebbebi01,1966,CLE,1,123,66,57,N
stricge01,1966,CLE,2,39,15,24,N
dressch01,1966,DET,1,26,16,10,N
swiftbo01,1966,DET,2,57,32,25,N
skafffr01,1966,DET,3,79,40,39,N
hattogr01,1966,HOU,1,163,72,90,N
darkal01,1966,KC1,1,160,74,86,N
alstowa01,1966,LAN,1,162,95,67,N
melesa01,1966,MIN,1,162,89,73,N
keanejo99,1966,NYA,1,20,4,16,N
houkra01,1966,NYA,2,140,66,73,N
westrwe01,1966,NYN,1,161,66,95,N
mauchge01,1966,PHI,1,162,87,75,N
walkeha01,1966,PIT,1,162,92,70,N
frankhe01,1966,SFN,1,161,93,68,N
schoere01,1966,SLN,1,162,83,79,N
hodgegi01,1966,WS2,1,159,71,88,N
hitchbi01,1967,ATL,1,159,77,82,N
silveke01,1967,ATL,2,3,0,3,N
bauerha01,1967,BAL,1,161,76,85,N
willidi02,1967,BOS,1,162,92,70,N
rignebi01,1967,CAL,1,161,84,77,N
stanked01,1967,CHA,1,162,89,73,N
durocle01,1967,CHN,1,162,87,74,N
bristda99,1967,CIN,1,162,87,75,N
adcocjo01,1967,CLE,1,162,75,87,N
smithma01,1967,DET,1,163,91,71,N
hattogr01,1967,HOU,1,162,69,93,N
darkal01,1967,KC1,1,121,52,69,N
applilu01,1967,KC1,2,40,10,30,N
alstowa01,1967,LAN,1,162,73,89,N
melesa01,1967,MIN,1,50,25,25,N
ermerca01,1967,MIN,2,114,66,46,N
houkra01,1967,NYA,1,163,72,90,N
westrwe01,1967,NYN,1,151,57,94,N
parkesa01,1967,NYN,2,11,4,7,N
mauchge01,1967,PHI,1,162,82,80,N
walkeha01,1967,PIT,1,84,42,42,N
murtada01,1967,PIT,2,79,39,39,N
frankhe01,1967,SFN,1,162,91,71,N
schoere01,1967,SLN,1,161,101,60,N
hodgegi01,1967,WS2,1,161,76,85,N
harrilu01,1968,ATL,1,163,81,81,N
bauerha01,1968,BAL,1,80,43,37,N
weaveea99,1968,BAL,2,82,48,34,N
willidi02,1968,BOS,1,162,86,76,N
rignebi01,1968,CAL,1,162,67,95,N
stanked01,1968,CHA,1,79,34,45,N
mossle01,1968,CHA,2,2,0,2,N
lopezal01,1968,CHA,3,11,6,5,N
mossle01,1968,CHA,4,34,12,22,N
lopezal01,1968,CHA,5,36,15,21,N
durocle01,1968,CHN,1,163,84,78,N
bristda99,1968,CIN,1,163,83,79,N
darkal01,1968,CLE,1,162,86,75,N
smithma01,1968,DET,1,164,103,59,N
hattogr01,1968,HOU,1,61,23,38,N
walkeha01,1968,HOU,2,101,49,52,N
alstowa01,1968,LAN,1,162,76,86,N
ermerca01,1968,MIN,1,162,79,83,N
houkra01,1968,NYA,1,164,83,79,N
hodgegi01,1968,NYN,1,163,73,89,N
kennebo01,1968,OAK,1,163,82,80,N
mauchge01,1968,PHI,1,54,27,27,N
myattge01,1968,PHI,2,1,1,0,N
skinnbo01,1968,PHI,3,107,48,59,N
shepala99,1968,PIT,1,163,80,82,N
frankhe01,1968,SFN,1,163,88,74,N
schoere01,1968,SLN,1,162,97,65,N
lemonji01,1968,WS2,1,161,65,96,N
harrilu01,1969,ATL,1,162,93,69,N
weaveea99,1969,BAL,1,162,109,53,N
willidi02,1969,BOS,1,153,82,71,N
popowed99,1969,BOS,2,9,5,4,N
rignebi01,1969,CAL,1,39,11,28,N
phillle99,1969,CAL,2,124,60,63,N
lopezal01,1969,CHA,1,17,8,9,N
guttedo01,1969,CHA,2,145,60,85,N
durocle01,1969,CHN,1,163,92,70,N
bristda99,1969,CIN,1,163,89,73,N
darkal01,1969,CLE,1,161,62,99,N
smithma01,1969,DET,1,162,90,72,N
walkeha01,1969,HOU,1,162,81,81,N
gordojo01,1969,KCA,1,163,69,93,N
alstowa01,1969,LAN,1,162,85,77,N
martibi02,1969,MIN,1,162,97,65,N
mauchge01,1969,MON,1,162,52,110,N
houkra01,1969,NYA,1,162,80,81,N
hodgegi01,1969,NYN,1,162,100,62,N
bauerha01,1969,OAK,1,149,80,69,N
mcnamjo99,1969,OAK,2,13,8,5,N
skinnbo01,1969,PHI,1,108,44,64,N
myattge01,1969,PHI,2,54,19,35,N
shepala99,1969,PIT,1,157,84,73,N
grammal01,1969,PIT,2,5,4,1,N
gomezpr01,1969,SDN,1,162,52,110,N
schuljo05,1969,SE1,1,163,64,98,N
kingcl01,1969,SFN,1,162,90,72,N
schoere01,1969,SLN,1,162,87,75,N
willite01,1969,WS2,1,162,86,76,N
harrilu01,1970,ATL,1,162,76,86,N
weaveea99,1970,BAL,1,162,108,54,N
kaskoed01,1970,BOS,1,162,87,75,N
phillle99,1970,CAL,1,162,86,76,N
guttedo01,1970,CHA,1,136,49,87,N
adairbi99,1970,CHA,2,10,4,6,N
tannech01,1970,CHA,3,16,3,13,N
durocle01,1970,CHN,1,162,84,78,N
andersp01,1970,CIN,1,162,102,60,N
darkal01,1970,CLE,1,162,76,86,N
smithma01,1970,DET,1,162,79,83,N
walkeha01,1970,HOU,1,162,79,83,N
metroch01,1970,KCA,1,52,19,33,N
lemonbo01,1970,KCA,2,110,46,64,N
alstowa01,1970,LAN,1,161,87,74,N
rignebi01,1970,MIN,1,162,98,64,N
bristda99,1970,ML4,1,163,65,97,N
mauchge01,1970,MON,1,162,73,89,N
houkra01,1970,NYA,1,163,93,69,N
hodgegi01,1970,NYN,1,162,83,79,N
mcnamjo99,1970,OAK,1,162,89,73,N
lucchfr99,1970,PHI,1,161,73,88,N
murtada01,1970,PIT,1,162,89,73,N
gomezpr01,1970,SDN,1,162,63,99,N
kingcl01,1970,SFN,1,42,19,23,N
foxch01,1970,SFN,2,120,67,53,N
schoere01,1970,SLN,1,162,76,86,N
willite01,1970,WS2,1,162,70,92,N
harrilu01,1971,ATL,1,162,82,80,N
weaveea99,1971,BAL,1,158,101,57,N
kaskoed01,1971,BOS,1,162,85,77,N
phillle99,1971,CAL,1,162,76,86,N
tannech01,1971,CHA,1,162,79,83,N
durocle01,1971,CHN,1,162,83,79,N
andersp01,1971,CIN,1,162,79,83,N
darkal01,1971,CLE,1,103,42,61,N
liponjo01,1971,CLE,2,59,18,41,N
martibi02,1971,DET,1,162,91,71,N
walkeha01,1971,HOU,1,162,79,83,N
lemonbo01,1971,KCA,1,161,85,76,N
alstowa01,1971,LAN,1,162,89,73,N
rignebi01,1971,MIN,1,160,74,86,N
bristda99,1971,ML4,1,161,69,92,N
mauchge01,1971,MON,1,162,71,90,N
houkra01,1971,NYA,1,162,82,80,N
hodgegi01,1971,NYN,1,162,83,79,N
willidi02,1971,OAK,1,161,101,60,N
lucchfr99,1971,PHI,1,162,67,95,N
murtada01,1971,PIT,1,162,97,65,N
gomezpr01,1971,SDN,1,161,61,100,N
foxch01,1971,SFN,1,162,90,72,N
schoere01,1971,SLN,1,163,90,72,N
willite01,1971,WS2,1,159,63,96,N
harrilu01,1972,ATL,1,105,47,57,N
matheed01,1972,ATL,2,50,23,27,N
weaveea99,1972,BAL,1,154,80,74,N
kaskoed01,1972,BOS,1,155,85,70,N
ricede01,1972,CAL,1,155,75,80,N
tannech01,1972,CHA,1,154,87,67,N
durocle01,1972,CHN,1,91,46,44,N
lockmwh01,1972,CHN,2,65,39,26,N
andersp01,1972,CIN,1,154,95,59,N
asproke01,1972,CLE,1,156,72,84,N
martibi02,1972,DET,1,156,86,70,N
walkeha01,1972,HOU,1,121,67,54,N
parkesa01,1972,HOU,2,1,1,0,N
durocle01,1972,HOU,3,31,16,15,N
lemonbo01,1972,KCA,1,154,76,78,N
alstowa01,1972,LAN,1,155,85,70,N
rignebi01,1972,MIN,1,70,36,34,N
quilifr01,1972,MIN,2,84,41,43,N
bristda99,1972,ML4,1,30,10,20,N
mcmilro01,1972,ML4,2,2,1,1,N
crandde01,1972,ML4,3,124,54,70,N
mauchge01,1972,MON,1,156,70,86,N
houkra01,1972,NYA,1,155,79,76,N
berrayo01,1972,NYN,1,156,83,73,N
willidi02,1972,OAK,1,155,93,62,N
lucchfr99,1972,PHI,1,76,26,50,N
owenspa99,1972,PHI,2,80,33,47,N
virdobi01,1972,PIT,1,155,96,59,N
gomezpr01,1972,SDN,1,11,4,7,N
zimmedo01,1972,SDN,2,142,54,88,N
foxch01,1972,SFN,1,155,69,86,N
schoere01,1972,SLN,1,156,75,81,N
willite01,1972,TEX,1,154,54,100,N
matheed01,1973,ATL,1,162,76,85,N
weaveea99,1973,BAL,1,162,97,65,N
kaskoed01,1973,BOS,1,161,88,73,N
popowed99,1973,BOS,2,1,1,0,N
winklbo99,1973,CAL,1,162,79,83,N
tannech01,1973,CHA,1,162,77,85,N
lockmwh01,1973,CHN,1,161,77,84,N
andersp01,1973,CIN,1,162,99,63,N
asproke01,1973,CLE,1,162,71,91,N
martibi02,1973,DET,1,134,71,63,N
schuljo05,1973,DET,2,28,14,14,N
durocle01,1973,HOU,1,162,82,80,N
mckeoja99,1973,KCA,1,162,88,74,N
alstowa01,1973,LAN,1,162,95,66,N
quilifr01,1973,MIN,1,162,81,81,N
crandde01,1973,ML4,1,162,74,88,N
mauchge01,1973,MON,1,162,79,83,N
houkra01,1973,NYA,1,162,80,82,N
berrayo01,1973,NYN,1,161,82,79,N
willidi02,1973,OAK,1,162,94,68,N
ozarkda99,1973,PHI,1,162,71,91,N
virdobi01,1973,PIT,1,136,67,69,N
murtada01,1973,PIT,2,26,13,13,N
zimmedo01,1973,SDN,1,162,60,102,N
foxch01,1973,SFN,1,162,88,74,N
schoere01,1973,SLN,1,162,81,81,N
herzowh01,1973,TEX,1,138,47,91,N
wilbede01,1973,TEX,2,1,1,0,N
martibi02,1973,TEX,3,23,9,14,N
matheed01,1974,ATL,1,99,50,49,N
kingcl01,1974,ATL,2,64,38,25,N
weaveea99,1974,BAL,1,162,91,71,N
johnsda01,1974,BOS,1,162,84,78,N
winklbo99,1974,CAL,1,75,30,44,N
herzowh01,1974,CAL,2,4,2,2,N
willidi02,1974,CAL,3,84,36,48,N
tannech01,1974,CHA,1,163,80,80,N
lockmwh01,1974,CHN,1,93,41,52,N
marshji01,1974,CHN,2,69,25,44,N
andersp01,1974,CIN,1,163,98,64,N
asproke01,1974,CLE,1,162,77,85,N
houkra01,1974,DET,1,162,72,90,N
gomezpr01,1974,HOU,1,162,81,81,N
mckeoja99,1974,KCA,1,162,77,85,N
alstowa01,1974,LAN,1,162,102,60,N
quilifr01,1974,MIN,1,163,82,80,N
crandde01,1974,ML4,1,162,76,86,N
mauchge01,1974,MON,1,161,79,82,N
virdobi01,1974,NYA,1,162,89,73,N
berrayo01,1974,NYN,1,162,71,91,N
darkal01,1974,OAK,1,162,90,72,N
ozarkda99,1974,PHI,1,162,80,82,N
murtada01,1974,PIT,1,162,88,74,N
mcnamjo99,1974,SDN,1,162,60,102,N
foxch01,1974,SFN,1,76,34,42,N
westrwe01,1974,SFN,2,86,38,48,N
schoere01,1974,SLN,1,161,86,75,N
martibi02,1974,TEX,1,161,84,76,N
kingcl01,1975,ATL,1,134,58,76,N
ryanco01,1975,ATL,2,27,9,18,N
weaveea99,1975,BAL,1,159,90,69,N
johnsda01,1975,BOS,1,160,95,65,N
willidi02,1975,CAL,1,161,72,89,N
tannech01,1975,CHA,1,161,75,86,N
marshji01,1975,CHN,1,162,75,87,N
andersp01,1975,CIN,1,162,108,54,N
robinfr02,1975,CLE,1,159,79,80,Y
houkra01,1975,DET,1,159,57,102,N
gomezpr01,1975,HOU,1,127,47,80,N
virdobi01,1975,HOU,2,35,17,17,N
mckeoja99,1975,KCA,1,96,50,46,N
herzowh01,1975,KCA,2,66,41,25,N
alstowa01,1975,LAN,1,162,88,74,N
quilifr01,1975,MIN,1,159,76,83,N
crandde01,1975,ML4,1,161,67,94,N
kuennha01,1975,ML4,2,1,1,0,N
mauchge01,1975,MON,1,162,75,87,N
virdobi01,1975,NYA,1,104,53,51,N
martibi02,1975,NYA,2,56,30,26,N
berrayo01,1975,NYN,1,109,56,53,N
mcmilro01,1975,NYN,2,53,26,27,N
darkal01,1975,OAK,1,162,98,64,N
ozarkda99,1975,PHI,1,162,86,76,N
murtada01,1975,PIT,1,161,92,69,N
mcnamjo99,1975,SDN,1,162,71,91,N
westrwe01,1975,SFN,1,161,80,81,N
schoere01,1975,SLN,1,163,82,80,N
martibi02,1975,TEX,1,95,44,51,N
lucchfr99,1975,TEX,2,67,35,32,N
bristda99,1976,ATL,1,162,70,92,N
weaveea99,1976,BAL,1,162,88,74,N
johnsda01,1976,BOS,1,86,41,45,N
zimmedo01,1976,BOS,2,76,42,34,N
willidi02,1976,CAL,1,96,39,57,N
sherrno01,1976,CAL,2,66,37,29,N
richapa01,1976,CHA,1,161,64,97,N
marshji01,1976,CHN,1,162,75,87,N
andersp01,1976,CIN,1,162,102,60,N
robinfr02,1976,CLE,1,159,81,78,Y
houkra01,1976,DET,1,161,74,87,N
virdobi01,1976,HOU,1,162,80,82,N
herzowh01,1976,KCA,1,162,90,72,N
alstowa01,1976,LAN,1,158,90,68,N
lasorto01,1976,LAN,2,4,2,2,N
mauchge01,1976,MIN,1,162,85,77,N
grammal01,1976,ML4,1,161,66,95,N
kuehlka99,1976,MON,1,128,43,85,N
foxch01,1976,MON,2,34,12,22,N
martibi02,1976,NYA,1,159,97,62,N
frazijo01,1976,NYN,1,162,86,76,N
tannech01,1976,OAK,1,161,87,74,N
ozarkda99,1976,PHI,1,162,101,61,N
murtada01,1976,PIT,1,162,92,70,N
mcnamjo99,1976,SDN,1,162,73,89,N
rignebi01,1976,SFN,1,162,74,88,N
schoere01,1976,SLN,1,162,72,90,N
lucchfr99,1976,TEX,1,162,76,86,N
bristda99,1977,ATL,1,29,8,21,N
turnete99,1977,ATL,2,1,0,1,N
bensove01,1977,ATL,3,1,1,0,N
bristda99,1977,ATL,4,131,52,79,N
weaveea99,1977,BAL,1,161,97,64,N
zimmedo01,1977,BOS,1,161,97,64,N
sherrno01,1977,CAL,1,81,39,42,N
garcida99,1977,CAL,2,81,35,46,N
lemonbo01,1977,CHA,1,162,90,72,N
frankhe01,1977,CHN,1,162,81,81,N
andersp01,1977,CIN,1,162,88,74,N
robinfr02,1977,CLE,1,57,26,31,N
torboje01,1977,CLE,2,104,45,59,N
houkra01,1977,DET,1,162,74,88,N
virdobi01,1977,HOU,1,162,81,81,N
herzowh01,1977,KCA,1,162,102,60,N
lasorto01,1977,LAN,1,162,98,64,N
mauchge01,1977,MIN,1,161,84,77,N
grammal01,1977,ML4,1,162,67,95,N
willidi02,1977,MON,1,162,75,87,N
martibi02,1977,NYA,1,162,100,62,N
frazijo01,1977,NYN,1,45,15,30,N
torrejo01,1977,NYN,2,117,49,68,Y
mckeoja99,1977,OAK,1,53,26,27,N
winklbo99,1977,OAK,2,108,37,71,N
ozarkda99,1977,PHI,1,162,101,61,N
tannech01,1977,PIT,1,162,96,66,N
mcnamjo99,1977,SDN,1,48,20,28,N
skinnbo01,1977,SDN,2,1,1,0,N
darkal01,1977,SDN,3,113,48,65,N
johnsda01,1977,SEA,1,162,64,98,N
altobjo01,1977,SFN,1,162,75,87,N
rappve99,1977,SLN,1,162,83,79,N
lucchfr99,1977,TEX,1,62,31,31,N
stanked01,1977,TEX,2,1,1,0,N
ryanco01,1977,TEX,3,6,2,4,N
huntebi03,1977,TEX,4,93,60,33,N
hartsro01,1977,TOR,1,161,54,107,N
coxbo01,1978,ATL,1,162,69,93,N
weaveea99,1978,BAL,1,161,90,71,N
zimmedo01,1978,BOS,1,163,99,64,N
garcida99,1978,CAL,1,45,25,20,N
fregoji01,1978,CAL,2,117,62,55,N
lemonbo01,1978,CHA,1,74,34,40,N
dobyla01,1978,CHA,2,87,37,50,N
frankhe01,1978,CHN,1,162,79,83,N
andersp01,1978,CIN,1,161,92,69,N
torboje01,1978,CLE,1,159,69,90,N
houkra01,1978,DET,1,162,86,76,N
virdobi01,1978,HOU,1,162,74,88,N
herzowh01,1978,KCA,1,162,92,70,N
lasorto01,1978,LAN,1,162,95,67,N
