playerID,awardID,yearID,lgID
ramirma02,TSN All-Star,2006,AL
ramirma02,World Series MVP,2004,ML
ramoswi01,Silver Slugger,2016,NL
randajo01,Player of the Month,1999,AL
randajo01,Player of the Week,1998,AL
randajo01,Player of the Week,1999,AL
randlle01,Player of the Week,1980,NL
randowi01,Silver Slugger,1980,AL
randowi01,TSN All-Star,1977,AL
randowi01,TSN All-Star,1980,AL
randowi01,TSN All-Star,1987,AL
raschvi01,Baseball Magazine All-Star,1948,AL
raschvi01,Baseball Magazine All-Star,1949,AL
raschvi01,Baseball Magazine All-Star,1949,ML
raschvi01,Baseball Magazine All-Star,1950,AL
raschvi01,Baseball Magazine All-Star,1950,ML
raschvi01,TSN All-Star,1950,ML
rasmuco01,Player of the Week,2010,NL
rasmuco01,Player of the Week,2016,AL
rasmudr01,Pitcher of the Month,2022,AL
raudo01,Player of the Week,1976,NL
rawlesh01,Pitcher of the Month,1985,NL
rawlesh01,Player of the Week,1981,AL
rayjo01,Player of the Month,1986,NL
rayjo01,Player of the Week,1984,NL
rayjo01,Player of the Week,1984,NL
rayjo01,Player of the Week,1985,NL
rayjo01,Player of the Week,1986,NL
rayjo01,Player of the Week,1988,AL
rayjo01,Silver Slugger,1983,NL
rayjo01,TSN All-Star,1988,AL
rayjo01,TSN Rookie Player of the Year,1982,NL
rayro02,All-MLB Team - First Team,2021,ML
rayro02,Cy Young Award,2021,AL
rayro02,MLB Players Choice Outstanding Pitcher,2021,AL
rayro02,Pitcher of the Month,2021,AL
rayro02,Pitcher of the Month,2025,NL
rayro02,Player of the Week,2016,NL
rayro02,Player of the Week,2021,AL
realmjt01,All-MLB Team - First Team,2019,ML
realmjt01,All-MLB Team - First Team,2022,ML
realmjt01,All-MLB Team - Second Team,2020,ML
realmjt01,Gold Glove,2019,NL
realmjt01,Gold Glove,2022,NL
realmjt01,Player of the Week,2017,NL
realmjt01,Silver Slugger,2018,NL
realmjt01,Silver Slugger,2019,NL
realmjt01,Silver Slugger,2022,NL
realmjt01,TSN All-Star,2018,NL
realmjt01,TSN All-Star,2019,NL
realmjt01,TSN All-Star,2020,NL
realmjt01,TSN All-Star,2021,NL
realmjt01,TSN All-Star,2022,NL
reardje01,Pitcher of the Month,1986,NL
reardje01,Player of the Week,1985,NL
reardje01,Player of the Week,1988,AL
reardje01,Reliever of the Year Award,1985,NL
reardje01,TSN Fireman of the Year,1985,NL
reardje01,TSN Fireman of the Year,1987,AL
reddijo01,Gold Glove,2012,AL
reddijo01,Player of the Week,2012,AL
reddijo01,Player of the Week,2014,AL
reddijo01,Player of the Week,2015,AL
redmama01,Player of the Week,2003,NL
redusga01,Player of the Week,1987,AL
reedjo01,Player of the Week,1991,AL
reedri01,Player of the Week,1997,NL
reesepe01,Baseball Magazine All-Star,1946,NL
reesepe01,Baseball Magazine All-Star,1947,NL
reesepe01,Baseball Magazine All-Star,1949,NL
reesepe01,Lou Gehrig Memorial Award,1956,ML
reesepe01,TSN All-Star,1953,ML
reesepo01,Gold Glove,1999,NL
reesepo01,Gold Glove,2000,NL
reganph01,TSN Comeback Player of the Year,1966,NL
reganph01,TSN Fireman of the Year,1966,NL
reganph01,TSN Fireman of the Year,1968,NL
reidfse01,Bob Feller Act of Valor Award - MLB Player,2024,ML
reimeke01,Player of the Week,1993,AL
reimono01,Rookie of the Month,2009,AL
reisepe01,Baseball Magazine All-Star,1941,NL
reisepe01,Baseball Magazine All-Star,1942,NL
reisepe01,TSN All-Star,1941,ML
reitsch01,Player of the Week,2001,NL
reitzke01,Gold Glove,1975,NL
reitzke01,Player of the Month,1977,NL
reitzke01,Player of the Week,1974,NL
reitzke01,Player of the Week,1975,NL
rendoan01,All-MLB Team - First Team,2019,ML
rendoan01,Comeback Player of the Year,2016,NL
rendoan01,MLB Players Choice Outstanding Player,2019,NL
rendoan01,Player of the Week,2017,NL
rendoan01,Player of the Week,2019,NL
rendoan01,Silver Slugger,2014,NL
rendoan01,Silver Slugger,2019,NL
rendoan01,This Year in Baseball Best Performance,2017,ML
rendoan01,TSN All-Star,2017,NL
rendoan01,TSN All-Star,2019,NL
renfrhu01,Player of the Week,2016,NL
rengilu01,Player of the Week,2023,AL
renteed01,Gold Glove,2002,NL
renteed01,Gold Glove,2003,NL
renteed01,Player of the Week,1998,NL
renteed01,Player of the Week,2003,NL
renteed01,Player of the Week,2005,AL
renteed01,Silver Slugger,2000,NL
renteed01,Silver Slugger,2002,NL
renteed01,Silver Slugger,2003,NL
renteed01,TSN All-Star,2000,NL
renteed01,TSN All-Star,2002,NL
renteed01,TSN All-Star,2003,NL
renteed01,TSN All-Star,2004,NL
renteed01,World Series MVP,2010,ML
retteme01,TSN All-Star,1971,AL
reulbed01,Baseball Magazine All-Star,1908,NL
reulbed01,Baseball Magazine All-Star,1909,NL
reuscri01,Gold Glove,1985,NL
reuscri01,Gold Glove,1987,NL
reuscri01,Hutch Award,1985,ML
reuscri01,Pitcher of the Month,1977,NL
reuscri01,Pitcher of the Month,1977,NL
reuscri01,Pitcher of the Month,1979,NL
reuscri01,Pitcher of the Month,1980,NL
reuscri01,Pitcher of the Month,1989,NL
reuscri01,Player of the Week,1987,NL
reuscri01,TSN All-Star,1977,NL
reuscri01,TSN Comeback Player of the Year,1985,NL
reussje01,Pitcher of the Month,1980,NL
reussje01,Player of the Week,1975,NL
reussje01,Player of the Week,1980,NL
reussje01,Player of the Week,1982,NL
reussje01,TSN Comeback Player of the Year,1980,NL
reverbe01,Rookie of the Month,2011,AL
reverbe01,This Year in Baseball Play of the Year,2011,ML
reyesjo01,Player of the Month,2007,NL
reyesjo01,Player of the Week,2006,NL
reyesjo01,Player of the Week,2006,NL
reyesjo01,Silver Slugger,2006,NL
reyesjo01,TSN All-Star,2006,NL
reynoal01,Baseball Magazine All-Star,1947,AL
reynoal01,TSN All-Star,1951,ML
reynoal01,TSN All-Star,1952,ML
reynobr01,Player of the Week,2023,NL
reynobr01,TSN All-Star,2021,NL
reynoha01,Gold Glove,1988,AL
reynoha01,Gold Glove,1989,AL
reynoha01,Gold Glove,1990,AL
reynoha01,Player of the Week,1988,AL
reynoha01,Player of the Week,1991,AL
reynoha01,Roberto Clemente Award,1991,ML
reynoma01,Player of the Week,2009,NL
reynoma01,Player of the Week,2009,NL
reynoma01,Player of the Week,2010,NL
reynoma01,Player of the Week,2018,NL
rhodear01,Player of the Week,1994,AL
rhodedu01,Babe Ruth Award,1954,NL
rhoderi01,Pitcher of the Month,1986,NL
rhoderi01,Silver Slugger,1984,NL
rhoderi01,Silver Slugger,1985,NL
rhoderi01,Silver Slugger,1986,NL
riceji01,Most Valuable Player,1978,AL
riceji01,Outstanding DH Award,1977,AL
riceji01,Player of the Month,1977,AL
riceji01,Player of the Month,1978,AL
riceji01,Player of the Month,1978,AL
riceji01,Player of the Month,1980,AL
riceji01,Player of the Week,1977,AL
riceji01,Player of the Week,1978,AL
riceji01,Player of the Week,1978,AL
riceji01,Player of the Week,1979,AL
riceji01,Player of the Week,1984,AL
riceji01,Silver Slugger,1983,AL
riceji01,Silver Slugger,1984,AL
riceji01,TSN All-Star,1975,AL
riceji01,TSN All-Star,1977,AL
riceji01,TSN All-Star,1978,AL
riceji01,TSN All-Star,1979,AL
riceji01,TSN All-Star,1983,AL
riceji01,TSN All-Star,1986,AL
riceji01,TSN Player of the Year,1978,AL
ricesa01,Baseball Magazine All-Star,1920,AL
richabo01,Gold Glove,1961,AL
richabo01,Gold Glove,1962,AL
richabo01,Gold Glove,1963,AL
richabo01,Gold Glove,1964,AL
richabo01,Gold Glove,1965,AL
richabo01,Lou Gehrig Memorial Award,1963,ML
richabo01,TSN All-Star,1961,AL
richabo01,TSN All-Star,1962,AL
richabo01,TSN All-Star,1963,AL
richabo01,TSN All-Star,1964,AL
richabo01,TSN All-Star,1965,AL
richabo01,TSN All-Star,1966,AL
richabo01,World Series MVP,1960,ML
richage01,Player of the Week,1977,NL
richajr01,Pitcher of the Month,1978,NL
richajr01,Pitcher of the Month,1979,NL
richajr01,Pitcher of the Month,1980,NL
richajr01,Player of the Week,1978,NL
richapa01,Baseball Magazine All-Star,1945,AL
richapa01,Baseball Magazine All-Star,1945,ML
richapa01,TSN All-Star,1945,ML
richmsc01,Rookie of the Month,2009,AL
riddlel01,Baseball Magazine All-Star,1941,ML
riddlel01,Baseball Magazine All-Star,1941,NL
riddlel01,Baseball Magazine All-Star,1943,NL
righeda01,Pitcher of the Month,1985,AL
righeda01,Player of the Week,1983,AL
righeda01,Player of the Week,1986,AL
righeda01,Reliever of the Year Award,1986,AL
righeda01,Reliever of the Year Award,1987,AL
righeda01,Rookie of the Year,1981,AL
righeda01,TSN Fireman of the Year,1986,AL
righeda01,TSN Fireman of the Year,1987,AL
righeda01,TSN Rookie Pitcher of the Year,1981,AL
rijojo01,Pitcher of the Month,1992,NL
rijojo01,Player of the Week,1989,NL
rijojo01,Player of the Week,1990,NL
rijojo01,TSN All-Star,1991,NL
rijojo01,World Series MVP,1990,ML
rileyau01,All-MLB Team - First Team,2021,ML
rileyau01,All-MLB Team - First Team,2023,ML
rileyau01,Player of the Month,2022,NL
rileyau01,Player of the Week,2021,NL
rileyau01,Player of the Week,2022,NL
rileyau01,Player of the Week,2023,NL
rileyau01,Rookie of the Month,2019,NL
rileyau01,Silver Slugger,2021,NL
rileyau01,Silver Slugger,2023,NL
rileyau01,TSN All-Star,2023,NL
rincoan01,Player of the Week,1980,NL
riosal01,Player of the Week,2008,AL
riosal01,Player of the Week,2013,AL
ripkeca01,All-Star Game MVP,1991,ML
ripkeca01,All-Star Game MVP,2001,ML
ripkeca01,Gold Glove,1991,AL
ripkeca01,Gold Glove,1992,AL
ripkeca01,Lou Gehrig Memorial Award,1992,ML
ripkeca01,Most Valuable Player,1983,AL
ripkeca01,Most Valuable Player,1991,AL
ripkeca01,Player of the Month,1983,AL
ripkeca01,Player of the Month,1991,AL
ripkeca01,Player of the Week,1982,AL
ripkeca01,Player of the Week,1984,AL
ripkeca01,Player of the Week,1984,AL
ripkeca01,Player of the Week,1985,AL
ripkeca01,Player of the Week,1987,AL
ripkeca01,Player of the Week,1991,AL
ripkeca01,Player of the Week,1992,AL
ripkeca01,Player of the Week,1995,AL
ripkeca01,Player of the Week,1996,AL
ripkeca01,Roberto Clemente Award,1992,ML
ripkeca01,Rookie of the Year,1982,AL
ripkeca01,Silver Slugger,1983,AL
ripkeca01,Silver Slugger,1984,AL
ripkeca01,Silver Slugger,1985,AL
ripkeca01,Silver Slugger,1986,AL
ripkeca01,Silver Slugger,1989,AL
ripkeca01,Silver Slugger,1991,AL
ripkeca01,Silver Slugger,1993,AL
ripkeca01,Silver Slugger,1994,AL
ripkeca01,TSN All-Star,1983,AL
ripkeca01,TSN All-Star,1984,AL
ripkeca01,TSN All-Star,1985,AL
ripkeca01,TSN All-Star,1989,AL
ripkeca01,TSN All-Star,1991,AL
ripkeca01,TSN All-Star,1993,AL
ripkeca01,TSN All-Star,1994,AL
ripkeca01,TSN All-Star,1995,AL
ripkeca01,TSN Major League Player of the Year,1983,ML
ripkeca01,TSN Major League Player of the Year,1991,ML
ripkeca01,TSN Player of the Year,1983,AL
ripkeca01,TSN Player of the Year,1991,AL
ripkeca01,TSN Rookie Player of the Year,1982,AL
ritchto01,Player of the Week,2001,NL
riverfe01,Reliever of the Month,2018,NL
riverfe01,Reliever of the Month,2019,NL
riverma01,ALCS MVP,2003,AL
riverma01,All-Star Game MVP,2013,NL
riverma01,Babe Ruth Award,1999,AL
riverma01,Comeback Player of the Year,2013,AL
riverma01,MLB Players Choice Comeback Player,2013,AL
riverma01,MLB Players Choice Man of the Year,2013,ML
riverma01,Pitcher of the Month,1999,AL
riverma01,Player of the Week,2008,AL
riverma01,Player of the Week,2009,AL
riverma01,Player of the Week,2011,AL
riverma01,Reliever of the Month,2008,ML
riverma01,Reliever of the Month,2009,ML
riverma01,Reliever of the Year Award,1999,AL
riverma01,Reliever of the Year Award,2001,AL
riverma01,Reliever of the Year Award,2004,AL
riverma01,Reliever of the Year Award,2005,AL
riverma01,Reliever of the Year Award,2009,AL
riverma01,This Year in Baseball Closer of the Year,2004,ML
riverma01,This Year in Baseball Closer of the Year,2005,ML
riverma01,This Year in Baseball Closer of the Year,2006,ML
riverma01,This Year in Baseball Closer of the Year,2009,ML
riverma01,TSN All-Star,2005,AL
riverma01,TSN Comeback Player of the Year,2013,AL
riverma01,TSN Fireman of the Year,1997,AL
riverma01,TSN Fireman of the Year,1999,AL
riverma01,TSN Reliever of the Year,2001,AL
riverma01,TSN Reliever of the Year,2004,AL
riverma01,TSN Reliever of the Year,2009,AL
riverma01,World Series MVP,1999,ML
rivermi01,TSN All-Star,1976,AL
rixeyep01,Baseball Magazine All-Star,1922,ML
rixeyep01,Baseball Magazine All-Star,1922,NL
rixeyep01,Baseball Magazine All-Star,1925,ML
rixeyep01,Baseball Magazine All-Star,1925,NL
rizzoan01,Branch Rickey Award,2014,ML
rizzoan01,Gold Glove,2016,NL
rizzoan01,Gold Glove,2018,NL
rizzoan01,Gold Glove,2019,NL
rizzoan01,Gold Glove,2020,NL
rizzoan01,MLB Players Choice Man of the Year,2017,ML
rizzoan01,Platinum Glove,2016,NL
rizzoan01,Player of the Week,2014,NL
rizzoan01,Player of the Week,2017,NL
rizzoan01,Player of the Week,2018,NL
rizzoan01,Player of the Week,2023,AL
rizzoan01,Player of the Week,2024,AL
rizzoan01,Roberto Clemente Award,2017,ML
rizzoan01,Rookie of the Month,2012,NL
rizzoan01,Silver Slugger,2016,NL
rizzoan01,This Year in Baseball Best Play - Defense,2016,ML
rizzoan01,This Year in Baseball Best Social Media Personality,2016,ML
rizzuph01,Babe Ruth Award,1951,AL
rizzuph01,Baseball Magazine All-Star,1950,AL
rizzuph01,Baseball Magazine All-Star,1950,ML
rizzuph01,Most Valuable Player,1950,AL
rizzuph01,TSN All-Star,1949,ML
rizzuph01,TSN All-Star,1950,ML
rizzuph01,TSN All-Star,1951,ML
rizzuph01,TSN All-Star,1952,ML
rizzuph01,TSN Major League Player of the Year,1950,ML
rizzuph01,TSN Player of the Year,1950,AL
roberbi01,Player of the Week,1992,NL
roberbr01,Player of the Month,2005,AL
roberbr01,Player of the Week,2004,AL
roberbr01,Player of the Week,2005,AL
roberbr01,TSN All-Star,2005,AL
roberda01,Baseball Magazine All-Star,1916,NL
roberda05,Player of the Week,1974,NL
roberda08,This Year in Baseball Setup Man of the Year,2011,ML
roberlu01,Gold Glove,2020,AL
roberlu01,Player of the Week,2023,AL
roberlu01,Rookie of the Month,2020,AL
roberlu01,Silver Slugger,2023,AL
roberlu01,TSN All-Star,2023,AL
roberro01,Lou Gehrig Memorial Award,1962,ML
roberro01,TSN All-Star,1952,ML
roberro01,TSN All-Star,1953,ML
roberro01,TSN All-Star,1954,ML
roberro01,TSN All-Star,1955,ML
roberro01,TSN Major League Player of the Year,1952,ML
roberro01,TSN Pitcher of the Year,1952,NL
roberro01,TSN Pitcher of the Year,1955,NL
robinaa01,Baseball Magazine All-Star,1946,AL
robinaa01,Baseball Magazine All-Star,1946,ML
robinaa01,TSN All-Star,1946,ML
robinbr01,All-Star Game MVP,1966,ML
robinbr01,Babe Ruth Award,1970,AL
robinbr01,Bob Feller Act of Valor Award - HOF Player,2020,ML
robinbr01,Gold Glove,1960,AL
robinbr01,Gold Glove,1961,AL
robinbr01,Gold Glove,1962,AL
robinbr01,Gold Glove,1963,AL
robinbr01,Gold Glove,1964,AL
robinbr01,Gold Glove,1965,AL
robinbr01,Gold Glove,1966,AL
robinbr01,Gold Glove,1967,AL
robinbr01,Gold Glove,1968,AL
robinbr01,Gold Glove,1969,AL
robinbr01,Gold Glove,1970,AL
robinbr01,Gold Glove,1971,AL
robinbr01,Gold Glove,1972,AL
robinbr01,Gold Glove,1973,AL
robinbr01,Gold Glove,1974,AL
robinbr01,Gold Glove,1975,AL
robinbr01,Lou Gehrig Memorial Award,1966,ML
robinbr01,Most Valuable Player,1964,AL
robinbr01,Roberto Clemente Award,1972,ML
robinbr01,TSN All-Star,1961,AL
robinbr01,TSN All-Star,1962,AL
robinbr01,TSN All-Star,1964,AL
robinbr01,TSN All-Star,1965,AL
robinbr01,TSN All-Star,1966,AL
robinbr01,TSN All-Star,1967,AL
robinbr01,TSN All-Star,1968,AL
robinbr01,TSN All-Star,1971,AL
robinbr01,TSN All-Star,1972,AL
robinbr01,TSN Player of the Year,1964,AL
robinbr01,World Series MVP,1970,ML
robindo01,Hutch Award,1984,ML
robindo01,Player of the Week,1978,NL
robindo01,Silver Slugger,1982,NL
robindo01,Silver Slugger,1989,NL
robindo01,Silver Slugger,1990,NL
robindo01,TSN Rookie Pitcher of the Year,1978,NL
robinfr02,All-Star Game MVP,1971,ML
robinfr02,Babe Ruth Award,1966,AL
robinfr02,Gold Glove,1958,NL
robinfr02,Most Valuable Player,1961,NL
robinfr02,Most Valuable Player,1966,AL
robinfr02,Rookie of the Year,1956,NL
robinfr02,Triple Crown,1966,AL
robinfr02,TSN All-Star,1961,NL
robinfr02,TSN All-Star,1962,NL
robinfr02,TSN All-Star,1966,AL
robinfr02,TSN All-Star,1967,AL
robinfr02,TSN Major League Player of the Year,1966,ML
robinfr02,TSN Player of the Year,1961,NL
robinfr02,TSN Player of the Year,1966,AL
robinfr02,TSN Rookie of the Year,1956,NL
robinfr02,World Series MVP,1966,ML
robinja02,Baseball Magazine All-Star,1948,NL
robinja02,Baseball Magazine All-Star,1949,ML
robinja02,Baseball Magazine All-Star,1949,NL
robinja02,Baseball Magazine All-Star,1950,NL
robinja02,Most Valuable Player,1949,NL
robinja02,Rookie of the Year,1947,ML
robinja02,TSN All-Star,1949,ML
robinja02,TSN All-Star,1950,ML
robinja02,TSN All-Star,1951,ML
robinja02,TSN All-Star,1952,ML
robinja02,TSN Rookie of the Year,1947,ML
rodgebr02,Gold Glove,2022,NL
rodgebr02,Player of the Week,2022,NL
rodnefe01,Comeback Player of the Year,2012,AL
rodnefe01,This Year in Baseball Closer of the Year,2012,ML
rodonca01,Player of the Week,2021,AL
rodrial01,Babe Ruth Award,2009,AL
rodrial01,Gold Glove,2002,AL
rodrial01,Gold Glove,2003,AL
rodrial01,Hank Aaron Award,2001,AL
rodrial01,Hank Aaron Award,2002,AL
rodrial01,Hank Aaron Award,2003,AL
rodrial01,Hank Aaron Award,2007,AL
rodrial01,MLB Players Choice Outstanding Player,1996,AL
rodrial01,MLB Players Choice Outstanding Player,1998,AL
rodrial01,MLB Players Choice Outstanding Player,2001,AL
rodrial01,MLB Players Choice Outstanding Player,2002,AL
rodrial01,MLB Players Choice Outstanding Player,2003,AL
rodrial01,MLB Players Choice Outstanding Player,2007,AL
rodrial01,MLB Players Choice Player of the Year,2002,ML
rodrial01,MLB Players Choice Player of the Year,2007,ML
rodrial01,Most Valuable Player,2003,AL
rodrial01,Most Valuable Player,2005,AL
rodrial01,Most Valuable Player,2007,AL
rodrial01,Player of the Month,1996,AL
rodrial01,Player of the Month,2002,AL
rodrial01,Player of the Month,2002,AL
rodrial01,Player of the Month,2003,AL
rodrial01,Player of the Month,2005,AL
rodrial01,Player of the Month,2005,AL
rodrial01,Player of the Month,2006,AL
rodrial01,Player of the Month,2007,AL
rodrial01,Player of the Month,2007,AL
rodrial01,Player of the Month,2010,AL
rodrial01,Player of the Week,1996,AL
rodrial01,Player of the Week,1996,AL
rodrial01,Player of the Week,1998,AL
rodrial01,Player of the Week,2000,AL
rodrial01,Player of the Week,2001,AL
rodrial01,Player of the Week,2001,AL
rodrial01,Player of the Week,2002,AL
rodrial01,Player of the Week,2002,AL
rodrial01,Player of the Week,2005,AL
rodrial01,Player of the Week,2006,AL
rodrial01,Player of the Week,2007,AL
rodrial01,Player of the Week,2007,AL
rodrial01,Player of the Week,2007,AL
rodrial01,Silver Slugger,1996,AL
rodrial01,Silver Slugger,1998,AL
rodrial01,Silver Slugger,1999,AL
rodrial01,Silver Slugger,2000,AL
rodrial01,Silver Slugger,2001,AL
rodrial01,Silver Slugger,2002,AL
rodrial01,Silver Slugger,2003,AL
rodrial01,Silver Slugger,2005,AL
rodrial01,Silver Slugger,2007,AL
rodrial01,Silver Slugger,2008,AL
rodrial01,This Year in Baseball Hitter of the Year,2002,ML
rodrial01,This Year in Baseball Hitter of the Year,2007,ML
rodrial01,This Year in Baseball Performance of the Year,2005,ML
rodrial01,TSN All-Star,1996,AL
rodrial01,TSN All-Star,1998,AL
rodrial01,TSN All-Star,2000,AL
rodrial01,TSN All-Star,2001,AL
rodrial01,TSN All-Star,2002,AL
rodrial01,TSN All-Star,2003,AL
rodrial01,TSN All-Star,2005,AL
rodrial01,TSN All-Star,2007,AL
rodrial01,TSN Major League Player of the Year,1996,ML
rodrial01,TSN Major League Player of the Year,2002,ML
rodrial01,TSN Major League Player of the Year,2007,ML
rodriau01,Gold Glove,1976,AL
rodriel01,Player of the Week,1974,AL
rodrifr03,Player of the Week,2008,AL
rodrifr03,Reliever of the Month,2006,ML
rodrifr03,Reliever of the Month,2008,ML
rodrifr03,Reliever of the Year Award,2006,AL
rodrifr03,Reliever of the Year Award,2008,AL
rodrifr03,This Year in Baseball Setup Man of the Year,2004,ML
rodrifr03,TSN Reliever of the Year,2006,AL
rodrifr03,TSN Reliever of the Year,2008,AL
rodrihe02,Player of the Week,1996,NL
rodriiv01,Gold Glove,1992,AL
rodriiv01,Gold Glove,1993,AL
rodriiv01,Gold Glove,1994,AL
rodriiv01,Gold Glove,1995,AL
rodriiv01,Gold Glove,1996,AL
rodriiv01,Gold Glove,1997,AL
rodriiv01,Gold Glove,1998,AL
rodriiv01,Gold Glove,1999,AL
rodriiv01,Gold Glove,2000,AL
rodriiv01,Gold Glove,2001,AL
rodriiv01,Gold Glove,2004,AL
rodriiv01,Gold Glove,2006,AL
rodriiv01,Gold Glove,2007,AL
rodriiv01,Most Valuable Player,1999,AL
rodriiv01,NLCS MVP,2003,NL
rodriiv01,Player of the Month,1998,AL
rodriiv01,Player of the Month,1999,AL
rodriiv01,Player of the Month,2004,AL
rodriiv01,Player of the Week,1998,AL
rodriiv01,Silver Slugger,1994,AL
rodriiv01,Silver Slugger,1995,AL
rodriiv01,Silver Slugger,1996,AL
rodriiv01,Silver Slugger,1997,AL
rodriiv01,Silver Slugger,1998,AL
rodriiv01,Silver Slugger,1999,AL
rodriiv01,Silver Slugger,2004,AL
rodriiv01,TSN All-Star,1994,AL
rodriiv01,TSN All-Star,1995,AL
rodriiv01,TSN All-Star,1996,AL
rodriiv01,TSN All-Star,1997,AL
rodriiv01,TSN All-Star,1998,AL
rodriiv01,TSN All-Star,1999,AL
rodriiv01,TSN All-Star,2004,AL
rodriju01,All-MLB Team - First Team,2025,ML
rodriju01,All-MLB Team - Second Team,2022,ML
rodriju01,MLB Players Choice Outstanding Rookie,2022,AL
rodriju01,Player of the Month,2023,AL
rodriju01,Player of the Week,2022,AL
rodriju01,Player of the Week,2023,AL
rodriju01,Player of the Week,2023,AL
rodriju01,Player of the Week,2024,AL
rodriju01,Rookie of the Month,2022,AL
rodriju01,Rookie of the Month,2022,AL
rodriju01,Rookie of the Year,2022,AL
rodriju01,Silver Slugger,2022,AL
rodriju01,Silver Slugger,2023,AL
rodriju01,TSN All-Star,2022,AL
rodriju01,TSN All-Star,2023,AL
rodriju01,TSN All-Star,2025,AL
rodriju01,TSN Rookie of the Year,2022,AL
rodrise01,Player of the Week,2016,NL
rodriwa01,Pitcher of the Month,2009,NL
roepr01,TSN All-Star,1951,ML
roepr01,TSN Pitcher of the Year,1951,NL
rogerke01,Gold Glove,2000,AL
rogerke01,Gold Glove,2002,AL
rogerke01,Gold Glove,2004,AL
rogerke01,Gold Glove,2005,AL
rogerke01,Gold Glove,2006,AL
rogerke01,Pitcher of the Month,1995,AL
rogerke01,Pitcher of the Month,2005,AL
rogerke01,Player of the Week,1994,AL
rogerst01,MLB Players Curt Flood Award,2022,ML
rogerst01,Pitcher of the Month,1982,NL
rogerst01,Player of the Week,1973,NL
rogerst01,Player of the Week,1974,NL
rogerst01,Player of the Week,1977,NL
rogerst01,TSN All-Star,1982,NL
rogerst01,TSN Rookie Pitcher of the Year,1973,NL
rogertr01,Pitcher of the Month,2025,AL
rogertr01,Rookie of the Month,2021,NL
rogertr01,Rookie of the Month,2021,NL
rojasco01,TSN All-Star,1971,AL
rojasmi01,TSN Fireman of the Year,1967,AL
rolensc01,Gold Glove,1998,NL
rolensc01,Gold Glove,2000,NL
rolensc01,Gold Glove,2001,NL
rolensc01,Gold Glove,2002,NL
rolensc01,Gold Glove,2003,NL
rolensc01,Gold Glove,2004,NL
rolensc01,Gold Glove,2006,NL
rolensc01,Gold Glove,2010,NL
rolensc01,MLB Players Choice Outstanding Rookie,1997,NL
rolensc01,Player of the Week,2001,NL
rolensc01,Player of the Week,2002,NL
rolensc01,Player of the Week,2004,NL
rolensc01,Rookie of the Year,1997,NL
rolensc01,Silver Slugger,2002,NL
rolensc01,TSN All-Star,2002,NL
rolensc01,TSN All-Star,2003,NL
rolensc01,TSN All-Star,2004,NL
rolensc01,TSN Rookie Player of the Year,1997,NL
rolfere01,Baseball Magazine All-Star,1938,AL
rolfere01,Baseball Magazine All-Star,1938,ML
rolfere01,Baseball Magazine All-Star,1939,AL
rolfere01,Baseball Magazine All-Star,1939,ML
rolfere01,TSN All-Star,1937,ML
rolfere01,TSN All-Star,1938,ML
rolfere01,TSN All-Star,1939,ML
rolliji01,Gold Glove,2007,NL
rolliji01,Gold Glove,2008,NL
rolliji01,Gold Glove,2009,NL
rolliji01,Gold Glove,2012,NL
rolliji01,Most Valuable Player,2007,NL
rolliji01,Player of the Week,2005,NL
rolliji01,Player of the Week,2007,NL
rolliji01,Roberto Clemente Award,2014,NL
rolliji01,Silver Slugger,2007,NL
romanjo03,Reliever of the Month,2022,AL
romanjo03,Reliever of the Month,2022,AL
romerri01,Pitcher of the Month,2011,AL
romerri01,Player of the Week,2011,AL
rommeed01,Baseball Magazine All-Star,1922,AL
rommeed01,Baseball Magazine All-Star,1922,ML
rommeed01,TSN All-Star,1925,ML
romose01,This Year in Baseball Setup Man of the Year,2012,ML
rookebr01,Player of the Week,2023,AL
rookebr01,Player of the Week,2024,AL
rookebr01,Silver Slugger,2024,AL
rootch01,Baseball Magazine All-Star,1927,ML
rootch01,Baseball Magazine All-Star,1927,NL
rootch01,TSN All-Star,1927,ML
rosared01,NLCS MVP,2021,NL
rosared01,Player of the Week,2017,AL
rosared01,Player of the Week,2023,NL
rosared01,Player of the Week,2024,NL
rosebjo01,Gold Glove,1961,NL
rosebjo01,Gold Glove,1966,NL
rosenal01,Most Valuable Player,1953,AL
rosenal01,TSN All-Star,1953,ML
rosenal01,TSN All-Star,1954,ML
rosenal01,TSN Major League Player of the Year,1953,ML
rosenal01,TSN Player of the Year,1953,AL
rosengo01,TSN All-Star,1945,ML
rosepe01,Gold Glove,1969,NL
rosepe01,Gold Glove,1970,NL
rosepe01,Hutch Award,1968,ML
rosepe01,Lou Gehrig Memorial Award,1969,ML
rosepe01,Most Valuable Player,1973,NL
rosepe01,Player of the Month,1973,NL
rosepe01,Player of the Month,1978,NL
rosepe01,Player of the Month,1979,NL
rosepe01,Player of the Week,1978,NL
rosepe01,Player of the Week,1978,NL
rosepe01,Player of the Week,1979,NL
rosepe01,Player of the Week,1979,NL
rosepe01,Player of the Week,1980,NL
rosepe01,Player of the Week,1981,NL
rosepe01,Roberto Clemente Award,1976,ML
rosepe01,Rookie of the Year,1963,NL
rosepe01,Silver Slugger,1981,NL
rosepe01,TSN All-Star,1965,NL
rosepe01,TSN All-Star,1966,NL
rosepe01,TSN All-Star,1968,NL
rosepe01,TSN All-Star,1973,NL
rosepe01,TSN All-Star,1978,NL
